suite,task,episode,annotator,convention,status,path,n_frames,fps,n_seg,pattern,source_archive,orig_filename,sha256
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,a15974726bfd5eeb046b1f1f16ee56c7,Human1,absorb,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/a15974726bfd5eeb046b1f1f16ee56c7/a15974726bfd5eeb046b1f1f16ee56c7_subtask_Human1.json,148,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,a15974726bfd5eeb046b1f1f16ee56c7_subtask_Human1.json,457188075257d0d265331cc3b26b3b89134e8428cf0587b8a21da22fb20768d2
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,a15974726bfd5eeb046b1f1f16ee56c7,Human1,fine,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/a15974726bfd5eeb046b1f1f16ee56c7/a15974726bfd5eeb046b1f1f16ee56c7_subtask_S_Human1.json,148,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,a15974726bfd5eeb046b1f1f16ee56c7_subtask_S_Human1.json,84fe735e4c1367698b392becff469add253c3106ec6b42accf92e6b4f7f0b461
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,a15974726bfd5eeb046b1f1f16ee56c7,Human2,absorb,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/a15974726bfd5eeb046b1f1f16ee56c7/a15974726bfd5eeb046b1f1f16ee56c7_subtask_Human2.json,148,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,a15974726bfd5eeb046b1f1f16ee56c7_subtask_Human2.json,5758850220c9a2bb58229d1dfcffb802c2e953a62c98f063a78f744e10e8f4b8
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,a15974726bfd5eeb046b1f1f16ee56c7,Human2,fine,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/a15974726bfd5eeb046b1f1f16ee56c7/a15974726bfd5eeb046b1f1f16ee56c7_subtask_S_Human2.json,148,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,a15974726bfd5eeb046b1f1f16ee56c7_subtask_S_Human2.json,98463dbd1daf14d682b2a2b7f8e6df9763fd6c59ad785af0e67cb5c377ab32ec
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,a15974726bfd5eeb046b1f1f16ee56c7,Human3,absorb,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/a15974726bfd5eeb046b1f1f16ee56c7/a15974726bfd5eeb046b1f1f16ee56c7_subtask_Human3.json,148,10.0,2,Pick|Put,l24_human3_0912.tar.gz,a15974726bfd5eeb046b1f1f16ee56c7_subtask_Human3.json,b1156f26902b5b15d1fe1ea05591ac4132edd6dcfd90b09ffad25ede58aa3855
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,a15974726bfd5eeb046b1f1f16ee56c7,Human3,fine,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/a15974726bfd5eeb046b1f1f16ee56c7/a15974726bfd5eeb046b1f1f16ee56c7_subtask_S_Human3.json,148,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,a15974726bfd5eeb046b1f1f16ee56c7_subtask_S_Human3.json,efd547388795fb71d2bd721acc1d9fe0056dd3c6eacabe302882fabe57eeb21a
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,f9a87d2f6d142841f4c2696137632938,Human1,absorb,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/f9a87d2f6d142841f4c2696137632938/f9a87d2f6d142841f4c2696137632938_subtask_Human1.json,168,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,f9a87d2f6d142841f4c2696137632938_subtask_Human1.json,3874b19b65fbbd92c1684a4aedd4718a2d33670f2a0333dc29841931406e3c1e
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,f9a87d2f6d142841f4c2696137632938,Human1,fine,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/f9a87d2f6d142841f4c2696137632938/f9a87d2f6d142841f4c2696137632938_subtask_S_Human1.json,168,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,f9a87d2f6d142841f4c2696137632938_subtask_S_Human1.json,955efa8a547b03029219baa722c1d23b9710dba0f38690cb9cb980f4705ebad0
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,f9a87d2f6d142841f4c2696137632938,Human2,absorb,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/f9a87d2f6d142841f4c2696137632938/f9a87d2f6d142841f4c2696137632938_subtask_Human2.json,168,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,f9a87d2f6d142841f4c2696137632938_subtask_Human2.json,c373391f2a8b75752ff1c63f22eab780aeb8d293d12e1106b56c371a9e71b241
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,f9a87d2f6d142841f4c2696137632938,Human2,fine,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/f9a87d2f6d142841f4c2696137632938/f9a87d2f6d142841f4c2696137632938_subtask_S_Human2.json,168,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,f9a87d2f6d142841f4c2696137632938_subtask_S_Human2.json,558605f79331e589f2a5123a5af48b41a3fc3ac06b087d7c3bf8340e411c644e
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,f9a87d2f6d142841f4c2696137632938,Human3,absorb,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/f9a87d2f6d142841f4c2696137632938/f9a87d2f6d142841f4c2696137632938_subtask_Human3.json,168,10.0,2,Pick|Put,l24_human3_0912.tar.gz,f9a87d2f6d142841f4c2696137632938_subtask_Human3.json,10a8605936dc214919f244c5163bab894609a072c300e7abb3f4be335668ac0f
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,f9a87d2f6d142841f4c2696137632938,Human3,fine,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/f9a87d2f6d142841f4c2696137632938/f9a87d2f6d142841f4c2696137632938_subtask_S_Human3.json,168,10.0,4,Move|Grasp|carry|Put,l24_human3_0912.tar.gz,f9a87d2f6d142841f4c2696137632938_subtask_S_Human3.json,c8ae410d70bd9b89601e52d9f072ae04fde94a121a7054f52829f93b32e9bea0
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,058b705d3289ac54f0398a45eae5e3eb,Human1,absorb,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/058b705d3289ac54f0398a45eae5e3eb/058b705d3289ac54f0398a45eae5e3eb_subtask_Human1.json,133,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,058b705d3289ac54f0398a45eae5e3eb_subtask_Human1.json,36e18f3c2b0341a95c11d6a7d48ec5a7af07a0885899d6098b2f20c84173190e
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,058b705d3289ac54f0398a45eae5e3eb,Human1,fine,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/058b705d3289ac54f0398a45eae5e3eb/058b705d3289ac54f0398a45eae5e3eb_subtask_S_Human1.json,133,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,058b705d3289ac54f0398a45eae5e3eb_subtask_S_Human1.json,8618e3468f61794a3f17fe84964b3d5e1f326d348d16b16333ad26b3fb599b94
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,058b705d3289ac54f0398a45eae5e3eb,Human2,absorb,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/058b705d3289ac54f0398a45eae5e3eb/058b705d3289ac54f0398a45eae5e3eb_subtask_Human2.json,133,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,058b705d3289ac54f0398a45eae5e3eb_subtask_Human2.json,fdeda8dc4bc4fad5779931d02fa50bb2970aa3f3fa270cb7681f0165bef84427
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,058b705d3289ac54f0398a45eae5e3eb,Human2,fine,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/058b705d3289ac54f0398a45eae5e3eb/058b705d3289ac54f0398a45eae5e3eb_subtask_S_Human2.json,133,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,058b705d3289ac54f0398a45eae5e3eb_subtask_S_Human2.json,5cc98a529fae1c9a74f04ba4087c74693c0080e6124b010c8915efa64678d024
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,058b705d3289ac54f0398a45eae5e3eb,Human3,absorb,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/058b705d3289ac54f0398a45eae5e3eb/058b705d3289ac54f0398a45eae5e3eb_subtask_Human3.json,133,10.0,2,Pick|Put,l24_human3_0912.tar.gz,058b705d3289ac54f0398a45eae5e3eb_subtask_Human3.json,213fec50176ec45a5c4505d0d05138107b365499f5e6df61f887c5c3b43514a4
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,058b705d3289ac54f0398a45eae5e3eb,Human3,fine,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/058b705d3289ac54f0398a45eae5e3eb/058b705d3289ac54f0398a45eae5e3eb_subtask_S_Human3.json,133,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,058b705d3289ac54f0398a45eae5e3eb_subtask_S_Human3.json,f390c335abde5bd62404479d9763c0ee20beb337fc8b171f65a67929dfdca075
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,52e2fe5ff2eb24bdb53af4497b95a272,Human1,absorb,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/52e2fe5ff2eb24bdb53af4497b95a272/52e2fe5ff2eb24bdb53af4497b95a272_subtask_Human1.json,138,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,52e2fe5ff2eb24bdb53af4497b95a272_subtask_Human1.json,a545d034758542aa70e78b5f0ce81d67def3e96b17004896d6648f4608409707
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,52e2fe5ff2eb24bdb53af4497b95a272,Human1,fine,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/52e2fe5ff2eb24bdb53af4497b95a272/52e2fe5ff2eb24bdb53af4497b95a272_subtask_S_Human1.json,138,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,52e2fe5ff2eb24bdb53af4497b95a272_subtask_S_Human1.json,280a63f11fda1ca371042b3907332cb56757bd86d01b712c5943cbb0c501f746
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,52e2fe5ff2eb24bdb53af4497b95a272,Human2,absorb,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/52e2fe5ff2eb24bdb53af4497b95a272/52e2fe5ff2eb24bdb53af4497b95a272_subtask_Human2.json,138,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,52e2fe5ff2eb24bdb53af4497b95a272_subtask_Human2.json,9572e1eb094b0830d93dfa9f64c97126de19799ec1a61c88a59c165eaa4fea16
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,52e2fe5ff2eb24bdb53af4497b95a272,Human2,fine,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/52e2fe5ff2eb24bdb53af4497b95a272/52e2fe5ff2eb24bdb53af4497b95a272_subtask_S_Human2.json,138,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,52e2fe5ff2eb24bdb53af4497b95a272_subtask_S_Human2.json,5ea47822853c03a84ecedfc7cee399d47ca56071eb7eb1d46c822d048c1d93ca
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,52e2fe5ff2eb24bdb53af4497b95a272,Human3,absorb,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/52e2fe5ff2eb24bdb53af4497b95a272/52e2fe5ff2eb24bdb53af4497b95a272_subtask_Human3.json,138,10.0,2,Pick|Put,l24_human3_0912.tar.gz,52e2fe5ff2eb24bdb53af4497b95a272_subtask_Human3.json,9ae0171f1a027f582ebf7f89905971e2bf18a534dee088409ca0eb20c3fc01a5
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,52e2fe5ff2eb24bdb53af4497b95a272,Human3,fine,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/52e2fe5ff2eb24bdb53af4497b95a272/52e2fe5ff2eb24bdb53af4497b95a272_subtask_S_Human3.json,138,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,52e2fe5ff2eb24bdb53af4497b95a272_subtask_S_Human3.json,9a56f3949684df387996ce7c2e1bee6cf721b455345dcf09dc8aadf9431100a9
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,f19d040ada8ed070b5f6a74fccfdc2ed,Human1,absorb,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/f19d040ada8ed070b5f6a74fccfdc2ed/f19d040ada8ed070b5f6a74fccfdc2ed_subtask_Human1.json,156,10.0,5,Grasp|Move|Grasp|Place|Move,l24_object_fine_0911.tar.gz,f19d040ada8ed070b5f6a74fccfdc2ed_subtask_Human1.json,da73fb25716b3b77fa5be527fdb3511534ce58d73a7bc88aa70e72cab6a8d9f6
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,f19d040ada8ed070b5f6a74fccfdc2ed,Human1,fine,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/f19d040ada8ed070b5f6a74fccfdc2ed/f19d040ada8ed070b5f6a74fccfdc2ed_subtask_S_Human1.json,156,10.0,7,Move|Grasp|Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,f19d040ada8ed070b5f6a74fccfdc2ed_subtask_S_Human1.json,9254b30cc0398a5f6391e0b006b7a4222b28cfa549f80d7959ee365693da606a
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,f19d040ada8ed070b5f6a74fccfdc2ed,Human2,absorb,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/f19d040ada8ed070b5f6a74fccfdc2ed/f19d040ada8ed070b5f6a74fccfdc2ed_subtask_Human2.json,156,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,f19d040ada8ed070b5f6a74fccfdc2ed_subtask_Human2.json,198b5e538379389ecb6443d317f508bead47309d000011ea1c83e5811858eca1
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,f19d040ada8ed070b5f6a74fccfdc2ed,Human2,fine,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/f19d040ada8ed070b5f6a74fccfdc2ed/f19d040ada8ed070b5f6a74fccfdc2ed_subtask_S_Human2.json,156,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,f19d040ada8ed070b5f6a74fccfdc2ed_subtask_S_Human2.json,f50b5e0b9b5fad94e6ad130cc244696002a7d91cce88dd234198950d3a425ea8
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,f19d040ada8ed070b5f6a74fccfdc2ed,Human3,absorb,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/f19d040ada8ed070b5f6a74fccfdc2ed/f19d040ada8ed070b5f6a74fccfdc2ed_subtask_Human3.json,156,10.0,3,Pick|Pick|Put,l24_human3_0912.tar.gz,f19d040ada8ed070b5f6a74fccfdc2ed_subtask_Human3.json,47520133896cfe75897877698d51201332a9118b5383a97c8ffd3e817c931b06
libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,f19d040ada8ed070b5f6a74fccfdc2ed,Human3,fine,ok,annotations/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/f19d040ada8ed070b5f6a74fccfdc2ed/f19d040ada8ed070b5f6a74fccfdc2ed_subtask_S_Human3.json,156,10.0,7,Move|Grasp|Move|Move|Grasp|Move|Put,l24_human3_0912.tar.gz,f19d040ada8ed070b5f6a74fccfdc2ed_subtask_S_Human3.json,136ddd57a61ad292e24c6f85c9438936868f004b693e83c670aa9d829598a396
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,1f33bc7d79325c6312d46c1bfd42e119,Human1,absorb,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/1f33bc7d79325c6312d46c1bfd42e119/1f33bc7d79325c6312d46c1bfd42e119_subtask_Human1.json,148,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,1f33bc7d79325c6312d46c1bfd42e119_subtask_Human1.json,304ae79a29cee3e49f6b4f4e1733b310d4330487fd91b31708562b639af8285e
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,1f33bc7d79325c6312d46c1bfd42e119,Human1,fine,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/1f33bc7d79325c6312d46c1bfd42e119/1f33bc7d79325c6312d46c1bfd42e119_subtask_S_Human1.json,148,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,1f33bc7d79325c6312d46c1bfd42e119_subtask_S_Human1.json,83b1b0d0619211ea273b92005b5608125c9f388253c1807511161335827b538e
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,1f33bc7d79325c6312d46c1bfd42e119,Human2,absorb,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/1f33bc7d79325c6312d46c1bfd42e119/1f33bc7d79325c6312d46c1bfd42e119_subtask_Human2.json,148,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,1f33bc7d79325c6312d46c1bfd42e119_subtask_Human2.json,c1714e91d471e7935ac02f5f6997a8e75e3c53b6c69550e6f9759e2127827505
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,1f33bc7d79325c6312d46c1bfd42e119,Human2,fine,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/1f33bc7d79325c6312d46c1bfd42e119/1f33bc7d79325c6312d46c1bfd42e119_subtask_S_Human2.json,148,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,1f33bc7d79325c6312d46c1bfd42e119_subtask_S_Human2.json,25361b9fbbeb8cf89e45cc829869fa16a002aca97ae1bb0702dc8d76b28f2e5a
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,1f33bc7d79325c6312d46c1bfd42e119,Human3,absorb,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/1f33bc7d79325c6312d46c1bfd42e119/1f33bc7d79325c6312d46c1bfd42e119_subtask_Human3.json,148,10.0,2,Pick|Put,l24_human3_0912.tar.gz,1f33bc7d79325c6312d46c1bfd42e119_subtask_Human3.json,bf7b9dedc66cdb8fc3028d2626bf091743949fe33103c6ce8298211409100f18
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,1f33bc7d79325c6312d46c1bfd42e119,Human3,fine,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/1f33bc7d79325c6312d46c1bfd42e119/1f33bc7d79325c6312d46c1bfd42e119_subtask_S_Human3.json,148,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,1f33bc7d79325c6312d46c1bfd42e119_subtask_S_Human3.json,85709a32760d2d77ce831d5912861f73bb33df79c53e510b83cafb0f56d61b67
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,67a1de265cf31728603c2fe4ef4ad6a3,Human1,absorb,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/67a1de265cf31728603c2fe4ef4ad6a3/67a1de265cf31728603c2fe4ef4ad6a3_subtask_Human1.json,194,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,67a1de265cf31728603c2fe4ef4ad6a3_subtask_Human1.json,b1430202ddc01565b33b3c1ba7d43f9368101cc916ffc9690a153f502ff4ac27
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,67a1de265cf31728603c2fe4ef4ad6a3,Human1,fine,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/67a1de265cf31728603c2fe4ef4ad6a3/67a1de265cf31728603c2fe4ef4ad6a3_subtask_S_Human1.json,194,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,67a1de265cf31728603c2fe4ef4ad6a3_subtask_S_Human1.json,a3b4edce0577461d6c6975637d222e2a096d72178e23d131815dfe00434d4f0b
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,67a1de265cf31728603c2fe4ef4ad6a3,Human2,absorb,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/67a1de265cf31728603c2fe4ef4ad6a3/67a1de265cf31728603c2fe4ef4ad6a3_subtask_Human2.json,194,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,67a1de265cf31728603c2fe4ef4ad6a3_subtask_Human2.json,ce1ba7f5c158c62847d73d3d4b8c0841e856cea9ff24d2c688139193e30092f6
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,67a1de265cf31728603c2fe4ef4ad6a3,Human2,fine,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/67a1de265cf31728603c2fe4ef4ad6a3/67a1de265cf31728603c2fe4ef4ad6a3_subtask_S_Human2.json,194,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,67a1de265cf31728603c2fe4ef4ad6a3_subtask_S_Human2.json,f0a040f181970c994791929a023abcd5ae38c59f07ace1930f786be1f14d64a5
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,67a1de265cf31728603c2fe4ef4ad6a3,Human3,absorb,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/67a1de265cf31728603c2fe4ef4ad6a3/67a1de265cf31728603c2fe4ef4ad6a3_subtask_Human3.json,194,10.0,2,Pick|Put,l24_human3_0912.tar.gz,67a1de265cf31728603c2fe4ef4ad6a3_subtask_Human3.json,ad8f250d3f6695acca9c90585609c29b501f5272ac79c5851ba00a30b0443d17
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,67a1de265cf31728603c2fe4ef4ad6a3,Human3,fine,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/67a1de265cf31728603c2fe4ef4ad6a3/67a1de265cf31728603c2fe4ef4ad6a3_subtask_S_Human3.json,194,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,67a1de265cf31728603c2fe4ef4ad6a3_subtask_S_Human3.json,79ea0f723db7337c424ad4716c66989a50921bc7d4fbe714e8feab913767ced8
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,fd89eafe8a0e045fa8e665732459ec2f,Human1,absorb,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/fd89eafe8a0e045fa8e665732459ec2f/fd89eafe8a0e045fa8e665732459ec2f_subtask_Human1.json,141,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,fd89eafe8a0e045fa8e665732459ec2f_subtask_Human1.json,901fa24098331e2d8f18901f015c4bf9869f876114ecd877f92744ca109334a3
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,fd89eafe8a0e045fa8e665732459ec2f,Human1,fine,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/fd89eafe8a0e045fa8e665732459ec2f/fd89eafe8a0e045fa8e665732459ec2f_subtask_S_Human1.json,141,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,fd89eafe8a0e045fa8e665732459ec2f_subtask_S_Human1.json,f9e231a469c35e7ac8b41bd7e576c7ced62890b8986049f9eefce79d670dd0be
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,fd89eafe8a0e045fa8e665732459ec2f,Human2,absorb,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/fd89eafe8a0e045fa8e665732459ec2f/fd89eafe8a0e045fa8e665732459ec2f_subtask_Human2.json,141,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,fd89eafe8a0e045fa8e665732459ec2f_subtask_Human2.json,c4f1aaf3ba62424256e0d52bcd1aa6dcd4c0fcdb3093115d4d08df7e63b0a97c
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,fd89eafe8a0e045fa8e665732459ec2f,Human2,fine,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/fd89eafe8a0e045fa8e665732459ec2f/fd89eafe8a0e045fa8e665732459ec2f_subtask_S_Human2.json,141,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,fd89eafe8a0e045fa8e665732459ec2f_subtask_S_Human2.json,911be469e1385baf117878f4da327180b34eadf83bedad5802e0b12c50468d8e
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,fd89eafe8a0e045fa8e665732459ec2f,Human3,absorb,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/fd89eafe8a0e045fa8e665732459ec2f/fd89eafe8a0e045fa8e665732459ec2f_subtask_Human3.json,141,10.0,2,Pick|Put,l24_human3_0912.tar.gz,fd89eafe8a0e045fa8e665732459ec2f_subtask_Human3.json,7d6ec6d65aa185f45829bd276a9b5dd5a497f96e848e6159a9869240e4a10101
libero_object,pick_up_the_ketchup_and_place_it_in_the_basket,fd89eafe8a0e045fa8e665732459ec2f,Human3,fine,ok,annotations/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/fd89eafe8a0e045fa8e665732459ec2f/fd89eafe8a0e045fa8e665732459ec2f_subtask_S_Human3.json,141,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,fd89eafe8a0e045fa8e665732459ec2f_subtask_S_Human3.json,9894e305528b81063cea7fed596f29afce10a31490f115ac97ad8f547d18c7bf
libero_object,pick_up_the_milk_and_place_it_in_the_basket,55ad0c6b5ce46e3afdbd0e962d7e7d46,Human1,absorb,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/55ad0c6b5ce46e3afdbd0e962d7e7d46/55ad0c6b5ce46e3afdbd0e962d7e7d46_subtask_Human1.json,143,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,55ad0c6b5ce46e3afdbd0e962d7e7d46_subtask_Human1.json,2d193e4412064f6bbcd1fce8c79d3aba1d3ed04e6a419d07ddd47f94b315247e
libero_object,pick_up_the_milk_and_place_it_in_the_basket,55ad0c6b5ce46e3afdbd0e962d7e7d46,Human1,fine,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/55ad0c6b5ce46e3afdbd0e962d7e7d46/55ad0c6b5ce46e3afdbd0e962d7e7d46_subtask_S_Human1.json,143,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,55ad0c6b5ce46e3afdbd0e962d7e7d46_subtask_S_Human1.json,feab1aaad3e36658681867e04ea45662f61520ba71e403aa44bf0eeeae2d70be
libero_object,pick_up_the_milk_and_place_it_in_the_basket,55ad0c6b5ce46e3afdbd0e962d7e7d46,Human2,absorb,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/55ad0c6b5ce46e3afdbd0e962d7e7d46/55ad0c6b5ce46e3afdbd0e962d7e7d46_subtask_Human2.json,143,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,55ad0c6b5ce46e3afdbd0e962d7e7d46_subtask_Human2.json,9fe78a74dbea36dd707f294d959736f91a3286d324a9dc64daff48628877784d
